Time	Open	High	Low	Close	Volume
2017-04-26 15:00:00	312.658	312.809	310.996	311.316	60
2017-04-26 16:00:00	311.316	311.929	310.776	311.22	60
2017-04-26 17:00:00	311.22	311.929	310.808	310.857	60
2017-04-26 18:00:00	310.886	310.909	309.258	309.366	60
2017-04-26 19:00:00	309.368	310.53	309.006	310.025	60
2017-04-26 20:00:00	310.047	310.047	310.015	310.027	1
2017-04-27 13:00:00	311.297	312.74	309.788	311.876	30
2017-04-27 14:00:00	311.879	313.009	309.758	310.776	60
2017-04-27 15:00:00	310.776	311.749	310.337	311.028	60
2017-04-27 16:00:00	311.046	311.25	309.937	310.598	60
2017-04-27 17:00:00	310.598	310.648	309.297	310.28	60
2017-04-27 18:00:00	310.28	310.459	308.688	308.948	60
2017-04-27 19:00:00	308.947	309.01	307.496	308.469	60
2017-04-27 20:00:00	308.456	308.456	308.405	308.405	1
2017-04-28 13:00:00	309.806	309.999	308.008	309.128	30
2017-04-28 14:00:00	309.118	309.978	308.559	309.428	60
2017-04-28 15:00:00	309.388	309.96	308.646	309.839	60
2017-04-28 16:00:00	309.846	312.386	309.846	310.958	60
2017-04-28 17:00:00	310.958	313.409	310.856	313.409	60
2017-04-28 18:00:00	313.408	314.549	312.146	313.77	60
2017-04-28 19:00:00	313.77	314.21	312.126	314.085	60
2017-04-28 20:00:00	314.099	314.099	313.986	313.987	1
2017-05-01 13:00:00	314.746	318.777	314.745	317.746	30
2017-05-01 14:00:00	317.746	323.276	317.496	322.308	60
2017-05-01 15:00:00	322.219	324.687	321.709	323.257	60
2017-05-01 16:00:00	323.258	325.146	323.048	324.859	60
2017-05-01 17:00:00	324.859	327.124	324.766	326.936	60
2017-05-01 18:00:00	326.936	327.096	324.738	324.739	60
2017-05-01 19:00:00	324.739	324.98	322.357	322.838	60
2017-05-01 20:00:00	322.839	322.839	322.817	322.817	1
2017-05-02 13:00:00	324.017	327.528	320.296	320.839	30
2017-05-02 14:00:00	320.837	321.388	318.988	320.319	60
2017-05-02 15:00:00	320.319	322.198	320.316	321.127	60
2017-05-02 16:00:00	321.126	321.899	320.606	321.037	60
2017-05-02 17:00:00	321.038	321.428	320.059	320.116	60
2017-05-02 18:00:00	320.106	320.3	318.278	318.278	60
2017-05-02 19:00:00	318.218	319.749	316.556	318.825	60
2017-05-02 20:00:00	318.826	318.826	318.826	318.826	1
2017-05-03 13:00:00	317.649	321.5	317.496	320.197	30
2017-05-03 14:00:00	320.206	320.51	314.126	314.406	60
2017-05-03 15:00:00	314.409	315.2	313.107	314.509	60
2017-05-03 16:00:00	314.498	314.747	312.657	313.406	60
2017-05-03 17:00:00	313.408	314.059	311.658	311.688	60
2017-05-03 18:00:00	311.699	312.498	310.406	311.636	60
2017-05-03 19:00:00	311.637	313.399	310.777	310.777	60
2017-05-03 20:00:00	310.779	310.779	310.647	310.647	1
2017-05-04 13:00:00	307.117	307.19	295.29	295.557	30
2017-05-04 14:00:00	295.849	297.897	290.998	291.007	60
2017-05-04 15:00:00	291.007	295.689	290.799	295.058	60
2017-05-04 16:00:00	295.128	296.77	294.696	295.908	60
2017-05-04 17:00:00	295.908	296.509	294.917	296.168	60
2017-05-04 18:00:00	296.178	298.395	295.397	297.008	60
2017-05-04 19:00:00	297.016	297.02	294.877	295.355	60
2017-05-04 20:00:00	295.369	295.369	295.317	295.317	1
2017-05-05 13:00:00	297.998	302.878	296.798	302.626	30
2017-05-05 14:00:00	302.498	303.5	301.257	302.657	60
2017-05-05 15:00:00	302.656	305.579	302.606	305.308	60
2017-05-05 16:00:00	305.278	306.597	304.836	305.508	60
2017-05-05 17:00:00	305.506	307.008	305.406	306.598	60
2017-05-05 18:00:00	306.598	307.299	305.746	306.079	60
2017-05-05 19:00:00	306.079	308.476	304.866	308.199	60
2017-05-05 20:00:00	308.206	308.206	308.206	308.206	1
2017-05-08 13:00:00	310.575	313.637	310.575	311.757	30
2017-05-08 14:00:00	311.758	312.619	309.598	311.359	60
2017-05-08 15:00:00	311.357	311.496	308.998	309.266	60
2017-05-08 16:00:00	309.248	309.286	306.356	306.96	60
2017-05-08 17:00:00	306.96	307.378	305.75	306.65	60
2017-05-08 18:00:00	306.65	310.629	306.106	307.729	60
2017-05-08 19:00:00	307.697	307.959	306.366	307.076	60
2017-05-08 20:00:00	307.088	307.088	307.058	307.065	1
2017-05-09 13:00:00	309.345	316.239	309.057	316.009	30
2017-05-09 14:00:00	316.006	319.409	314.808	318.366	60
2017-05-09 15:00:00	318.369	321.787	318.366	319.376	60
2017-05-09 16:00:00	319.379	321.959	318.757	321	60
2017-05-09 17:00:00	321.017	321.468	318.358	319.68	60
2017-05-09 18:00:00	319.676	321.06	319.658	320.818	60
2017-05-09 19:00:00	320.827	321.532	319.227	321.258	60
2017-05-09 20:00:00	321.258	321.258	321.176	321.176	1
2017-05-10 13:00:00	321.497	324.197	318.096	319.469	30
2017-05-10 14:00:00	319.508	324.568	319.048	324.069	60
2017-05-10 15:00:00	324.058	325.339	322.756	323.9	60
2017-05-10 16:00:00	323.905	324.039	321.846	322.689	60
2017-05-10 17:00:00	322.686	324.849	321.858	324.627	60
2017-05-10 18:00:00	324.628	324.628	322.648	323.089	60
2017-05-10 19:00:00	323.097	325.338	322.518	325.161	60
2017-05-10 20:00:00	325.188	325.189	325.096	325.096	1
2017-05-11 13:00:00	323.746	325.887	320.407	321.218	30
2017-05-11 14:00:00	321.218	322.548	319.597	322.018	60
2017-05-11 15:00:00	322.026	323.578	321.867	322.417	60
2017-05-11 16:00:00	322.43	323.229	322.268	322.98	60
2017-05-11 17:00:00	322.977	324.645	322.859	323.575	60
2017-05-11 18:00:00	323.578	325.338	323.566	324.208	60
2017-05-11 19:00:00	324.207	324.318	321.516	322.968	60
2017-05-11 20:00:00	322.965	322.969	322.965	322.969	1
2017-05-12 13:00:00	325.099	325.568	322.108	324.368	30
2017-05-12 14:00:00	324.297	324.606	321.576	321.999	60
2017-05-12 15:00:00	321.999	326.865	321.528	325.75	60
2017-05-12 16:00:00	325.756	326.566	324.996	325.92	60
2017-05-12 17:00:00	325.927	326.349	324.686	325.426	60
2017-05-12 18:00:00	325.427	325.9	324.786	325.078	60
2017-05-12 19:00:00	325.078	325.109	323.497	324.65	60
2017-05-15 13:00:00	317.998	318.005	312.528	314.548	30
2017-05-15 14:00:00	314.555	319.989	313.106	318.698	60
2017-05-15 15:00:00	318.696	319.16	316.497	317.428	60
2017-05-15 16:00:00	317.418	318.799	315.81	316.358	60
2017-05-15 17:00:00	316.358	317.056	314.048	314.499	60
2017-05-15 18:00:00	314.498	316.246	314.196	315.05	60
2017-05-15 19:00:00	315.055	316.469	315.046	315.786	60
2017-05-15 20:00:00	315.785	315.789	315.676	315.676	1
2017-05-16 13:00:00	317.537	319.987	316.297	319.526	30
2017-05-16 14:00:00	319.526	319.718	316.247	317.89	60
2017-05-16 15:00:00	317.896	318.759	317.356	317.6	60
2017-05-16 16:00:00	317.598	318.198	316.8	316.998	60
2017-05-16 17:00:00	316.997	317.219	315.359	315.72	60
2017-05-16 18:00:00	315.728	316.249	315.096	315.778	60
2017-05-16 19:00:00	315.778	317.327	315.617	317.048	60
2017-05-16 20:00:00	316.995	317.018	316.939	317.018	1
2017-05-17 13:00:00	314.299	314.409	311.586	311.869	30
2017-05-17 14:00:00	311.869	312.096	306.996	307.675	60
2017-05-17 15:00:00	307.657	309.778	306.308	309.548	60
2017-05-17 16:00:00	309.548	309.787	308.168	308.648	60
2017-05-17 17:00:00	308.646	309.419	308.118	308.358	60
2017-05-17 18:00:00	308.358	308.736	305.496	307.006	60
2017-05-17 19:00:00	307.009	307.689	305.746	306.036	60
2017-05-17 20:00:00	305.989	305.989	305.986	305.986	1
2017-05-18 13:00:00	306.996	310.9	305.328	310.418	30
2017-05-18 14:00:00	310.518	312.827	308.267	308.778	60
2017-05-18 15:00:00	308.776	310.898	308.598	309.919	60
2017-05-18 16:00:00	309.926	310.799	309.197	310.13	60
2017-05-18 17:00:00	310.137	312.748	310.137	312.038	60
2017-05-18 18:00:00	312.079	312.899	311.226	311.49	60
2017-05-18 19:00:00	311.495	313.868	311.469	313.02	60
2017-05-18 20:00:00	313.017	313.017	313.017	313.017	1
2017-05-19 13:00:00	315.109	316.338	312.787	313.916	30
2017-05-19 14:00:00	313.917	315.138	313.237	314.44	60
2017-05-19 15:00:00	314.436	314.746	313.697	314.238	60
2017-05-19 16:00:00	314.256	314.398	312.998	313.698	60
2017-05-19 17:00:00	313.698	313.749	313.246	313.368	60
2017-05-19 18:00:00	313.349	313.35	310.219	311.348	60
2017-05-19 19:00:00	311.367	311.639	310.406	310.738	60
2017-05-19 20:00:00	310.728	310.738	310.719	310.738	1
2017-05-22 13:00:00	312.497	314.038	308.476	309.228	30
2017-05-22 14:00:00	309.228	309.888	307.506	308.397	60
2017-05-22 15:00:00	308.466	309.583	307.316	308.435	60
2017-05-22 16:00:00	308.438	308.766	307.506	308.517	60
2017-05-22 17:00:00	308.516	308.569	307.486	307.666	60
2017-05-22 18:00:00	307.646	308.188	306.796	307.747	60
2017-05-22 19:00:00	307.749	310.316	307.747	310.299	60
2017-05-22 20:00:00	310.296	310.299	310.296	310.297	1
2017-05-23 13:00:00	310.447	310.469	307.129	308.656	30
2017-05-23 14:00:00	308.658	309.688	306.499	307.316	60
2017-05-23 15:00:00	307.338	308.109	306.659	307.258	60
2017-05-23 16:00:00	307.259	307.409	305.996	306.428	60
2017-05-23 17:00:00	306.439	306.719	305.458	305.557	60
2017-05-23 18:00:00	305.556	306.026	304.046	304.497	60
2017-05-23 19:00:00	304.498	304.866	303.43	303.848	60
2017-05-23 20:00:00	303.827	303.827	303.758	303.767	1
2017-05-24 13:00:00	306.697	308.136	305.308	307.209	30
2017-05-24 14:00:00	307.328	309.889	306.246	308.285	60
2017-05-24 15:00:00	308.296	308.778	307.436	307.799	60
2017-05-24 16:00:00	307.977	309.379	307.848	308.62	60
2017-05-24 17:00:00	308.62	309.629	307.866	309.229	60
2017-05-24 18:00:00	309.229	309.6	308.499	308.896	60
2017-05-24 19:00:00	308.778	310.985	308.508	310.165	60
2017-05-24 20:00:00	310.167	310.167	310.147	310.156	1
2017-05-25 13:00:00	310.975	311.316	307.798	308.846	30
2017-05-25 14:00:00	308.849	313.746	308.547	313.096	60
2017-05-25 15:00:00	313.096	313.838	311.266	312.099	60
2017-05-25 16:00:00	312.098	313.549	311.466	313.078	60
2017-05-25 17:00:00	313.078	315.008	312.898	314.799	60
2017-05-25 18:00:00	314.808	316.168	314.596	315.089	60
2017-05-25 19:00:00	315.106	316.938	314.398	316.696	60
2017-05-25 20:00:00	316.696	316.709	316.696	316.709	1
2017-05-26 13:00:00	316.998	319.689	316.306	318.16	30
2017-05-26 14:00:00	318.166	322.699	317.666	321.146	60
2017-05-26 15:00:00	321.146	323.647	320.256	321.859	60
2017-05-26 16:00:00	321.859	322.669	321.646	321.979	60
2017-05-26 17:00:00	321.977	324.298	321.596	323.737	60
2017-05-26 18:00:00	323.739	324.689	323.246	324.29	60
2017-05-26 19:00:00	324.298	325.445	323.948	325.068	60
2017-05-26 20:00:00	325.017	325.017	325.016	325.016	1
2017-05-30 13:00:00	325.935	332.239	325.698	330.807	30
2017-05-30 14:00:00	330.806	333.41	330.108	332.616	60
2017-05-30 15:00:00	332.619	332.927	331.526	332.389	60
2017-05-30 16:00:00	332.398	334.5	331.898	334.149	60
2017-05-30 17:00:00	334.148	335.108	333.506	334.518	60
2017-05-30 18:00:00	334.516	334.656	332.71	332.906	60
2017-05-30 19:00:00	332.917	336.219	332.819	335.035	60
2017-05-30 20:00:00	335.029	335.029	334.966	334.976	1
2017-05-31 13:00:00	337.508	339.11	335.428	335.706	30
2017-05-31 14:00:00	335.716	342.608	335.186	342.21	60
2017-05-31 15:00:00	342.357	342.848	340.136	341.649	60
2017-05-31 16:00:00	341.646	342.795	337.079	337.85	60
2017-05-31 17:00:00	337.846	338.799	337.17	338.218	60
2017-05-31 18:00:00	338.217	340.049	336.748	339.6	60
2017-05-31 19:00:00	339.598	341.72	338.69	341.107	60
2017-05-31 20:00:00	340.916	340.916	340.865	340.875	1
2017-06-01 13:00:00	343.748	344.227	340.1	342.498	30
2017-06-01 14:00:00	342.516	344.36	337.268	338.269	60
2017-06-01 15:00:00	338.268	342.216	338.147	340.738	60
2017-06-01 16:00:00	340.747	341.62	340.19	340.618	60
2017-06-01 17:00:00	340.628	341.098	339.756	340.976	60
2017-06-01 18:00:00	340.979	341.388	339.816	340.798	60
2017-06-01 19:00:00	340.76	340.88	339.907	340.277	60
2017-06-01 20:00:00	340.276	340.279	340.228	340.228	1
2017-06-02 13:00:00	339.866	339.942	335.889	337.997	30
2017-06-02 14:00:00	337.996	342.769	337.718	341.749	60
2017-06-02 15:00:00	341.747	342.8	340.768	341.776	60
2017-06-02 16:00:00	341.776	342.019	340.717	341.55	60
2017-06-02 17:00:00	341.556	341.758	339.116	339.8	60
2017-06-02 18:00:00	339.798	340.359	339.197	339.87	60
2017-06-02 19:00:00	339.939	340.04	339.126	339.768	60
2017-06-02 20:00:00	339.767	339.767	339.735	339.735	1
2017-06-05 13:00:00	338.419	338.419	334.196	337.297	30
2017-06-05 14:00:00	337.296	339.53	336.778	337.529	60
2017-06-05 15:00:00	337.508	339.057	337.377	338.808	60
2017-06-05 16:00:00	338.81	343.539	338.77	342.618	60
2017-06-05 17:00:00	342.619	345.499	342.549	344.636	60
2017-06-05 18:00:00	344.639	346.928	344.148	346.016	60
2017-06-05 19:00:00	346.008	348.36	345.936	347.306	60
2017-06-05 20:00:00	347.306	347.319	347.306	347.319	1
2017-06-06 13:00:00	344.707	351.398	344.665	350.798	30
2017-06-06 14:00:00	350.809	354.249	349.007	353.999	60
2017-06-06 15:00:00	354.008	356.107	352.498	356.107	60
2017-06-06 16:00:00	356.068	357.61	355.599	357.008	60
2017-06-06 17:00:00	357.016	358.431	356.798	357.308	60
2017-06-06 18:00:00	357.308	359.454	356.829	358.498	60
2017-06-06 19:00:00	358.499	358.867	351.208	352.766	60
2017-06-06 20:00:00	352.729	352.729	352.727	352.727	1
2017-06-07 13:00:00	356.296	359.017	355.206	358.05	30
2017-06-07 14:00:00	358.059	360.43	356.546	358.508	60
2017-06-07 15:00:00	358.52	359.87	357.846	358.836	60
2017-06-07 16:00:00	358.836	360.049	356.819	356.858	60
2017-06-07 17:00:00	356.858	357.999	355.098	357.247	60
2017-06-07 18:00:00	357.257	358.718	356.596	358.036	60
2017-06-07 19:00:00	358.037	360.406	357.307	359.516	60
2017-06-07 20:00:00	359.516	359.516	359.406	359.408	1
2017-06-08 13:00:00	363.375	365.099	360.796	362.858	30
2017-06-08 14:00:00	362.868	363.459	360.206	362.448	60
2017-06-08 15:00:00	362.458	366.289	362.008	366.258	60
2017-06-08 16:00:00	366.297	367.958	365.566	367.466	60
2017-06-08 17:00:00	367.468	368.049	365.309	367.329	60
2017-06-08 18:00:00	367.328	368.05	366.108	367.788	60
2017-06-08 19:00:00	367.748	371.768	367.316	369.976	60
2017-06-08 20:00:00	370.008	370.008	369.956	369.956	1
2017-06-09 13:00:00	374.409	376.576	372.258	374.508	30
2017-06-09 14:00:00	374.517	376.718	374.478	375.797	60
2017-06-09 15:00:00	375.748	376.176	366.998	367.03	60
2017-06-09 16:00:00	367.03	367.809	357.209	363.656	60
2017-06-09 17:00:00	363.66	363.66	359.798	359.816	60
2017-06-09 18:00:00	359.885	361.049	354.996	355.147	60
2017-06-09 19:00:00	355.159	359.909	354.788	357.397	60
2017-06-09 20:00:00	357.44	357.44	357.44	357.44	1
2017-06-12 13:00:00	357.719	357.719	350.607	352.586	30
2017-06-12 14:00:00	352.588	362.648	351.777	360.396	60
2017-06-12 15:00:00	360.326	364.287	358.098	360.299	60
2017-06-12 16:00:00	360.298	360.618	354.518	354.85	60
2017-06-12 17:00:00	354.855	359.612	354.855	356.398	60
2017-06-12 18:00:00	356.396	359.539	356.155	358.466	60
2017-06-12 19:00:00	358.466	359.639	357.207	358.979	60
2017-06-12 20:00:00	358.979	358.979	358.938	358.938	1
2017-06-13 13:00:00	367.498	370.529	366.658	369.38	30
2017-06-13 14:00:00	369.395	372.399	368.118	368.146	60
2017-06-13 15:00:00	368.195	370.338	366.718	369.757	60
2017-06-13 16:00:00	369.757	373.497	369.298	373.037	60
2017-06-13 17:00:00	373.037	374.679	371.736	373.748	60
2017-06-13 18:00:00	373.749	374.447	371.716	373.018	60
2017-06-13 19:00:00	373.018	375.989	373.006	375.905	60
2017-06-13 20:00:00	375.938	375.938	375.906	375.906	1
2017-06-14 13:00:00	380.999	382.176	376.267	379.66	30
2017-06-14 14:00:00	379.657	382.598	378.129	378.805	60
2017-06-14 15:00:00	378.808	381.57	378.808	381.239	60
2017-06-14 16:00:00	381.237	381.398	380.008	380.789	60
2017-06-14 17:00:00	380.789	382.469	380.789	381.539	60
2017-06-14 18:00:00	381.689	384.009	377.098	379.196	60
2017-06-14 19:00:00	379.2	381.549	376.469	380.647	60
2017-06-14 20:00:00	380.649	380.649	380.507	380.507	1
2017-06-15 13:00:00	372.097	372.345	366.61	370.616	30
2017-06-15 14:00:00	370.626	370.638	368.237	369.997	60
2017-06-15 15:00:00	370.007	370.316	368.238	368.898	60
2017-06-15 16:00:00	368.899	372.408	368.897	371.699	60
2017-06-15 17:00:00	371.71	372.639	369.686	370.127	60
2017-06-15 18:00:00	370.128	371.456	369.196	370.619	60
2017-06-15 19:00:00	370.616	375.448	370.538	375.098	60
2017-06-15 20:00:00	375.046	375.079	375.046	375.079	1
2017-06-16 13:00:00	377.505	377.895	373.499	374.546	30
2017-06-16 14:00:00	374.549	374.668	370.116	371.986	60
2017-06-16 15:00:00	371.997	373.48	370.507	371.818	60
2017-06-16 16:00:00	371.857	375.389	371.857	374.696	60
2017-06-16 17:00:00	374.705	374.748	372.36	373.588	60
2017-06-16 18:00:00	373.626	374.445	373.267	373.499	60
2017-06-16 19:00:00	373.499	373.719	371.026	371.376	60
2017-06-16 20:00:00	371.376	371.376	371.266	371.266	1
2017-06-19 13:00:00	374.496	376.558	373.258	374.947	30
2017-06-19 14:00:00	374.947	375.286	373.298	373.73	60
2017-06-19 15:00:00	373.718	373.808	369.096	371.689	60
2017-06-19 16:00:00	371.688	371.788	368.386	369.779	60
2017-06-19 17:00:00	369.778	371.578	368.728	371.248	60
2017-06-19 18:00:00	371.248	371.549	367.73	368.278	60
2017-06-19 19:00:00	368.277	371.09	368.046	369.665	60
2017-06-19 20:00:00	369.797	369.797	369.655	369.655	1
2017-06-20 13:00:00	376.547	378.66	373.68	374	30
2017-06-20 14:00:00	373.93	375.979	373.17	373.77	60
2017-06-20 15:00:00	373.776	373.969	369.89	370.54	60
2017-06-20 16:00:00	370.549	372.176	370.13	371.6	60
2017-06-20 17:00:00	371.6	373.15	371.29	372.82	60
2017-06-20 18:00:00	372.82	373.66	370.9	371.4	60
2017-06-20 19:00:00	371.4	372.91	370.8	372.23	60
2017-06-20 20:00:00	372.226	372.226	372.155	372.159	1
2017-06-21 13:00:00	374.01	374.16	368.22	368.54	30
2017-06-21 14:00:00	368.58	373.58	368.03	371.56	60
2017-06-21 15:00:00	371.55	373.4	370.22	373.14	60
2017-06-21 16:00:00	373.25	373.49	372.03	372.52	60
2017-06-21 17:00:00	372.51	373.07	371.05	371.51	60
2017-06-21 18:00:00	371.52	374.08	371.3	373.7	60
2017-06-21 19:00:00	373.7	376.91	373.33	376.45	60
2017-06-22 13:00:00	377.7	380.25	373.55	379.2	30
2017-06-22 14:00:00	379.2	383.07	378.26	381.62	60
2017-06-22 15:00:00	381.62	382.4	380.21	382.28	60
2017-06-22 16:00:00	382.29	384.81	381.66	383.86	60
2017-06-22 17:00:00	383.86	384.32	382.49	383.73	60
2017-06-22 18:00:00	383.74	384.97	383.07	384.72	60
2017-06-22 19:00:00	384.76	384.88	381.19	382.5	60
2017-06-23 13:00:00	382.4	384.13	379.25	382.12	30
2017-06-23 14:00:00	382.03	386.2	381.9	386.14	60
2017-06-23 15:00:00	386.14	386.94	383.96	385.34	60
2017-06-23 16:00:00	385.34	385.41	383.01	383.81	60
2017-06-23 17:00:00	383.75	384.45	383.6	383.81	60
2017-06-23 18:00:00	383.82	385.06	382.24	382.44	60
2017-06-23 19:00:00	382.45	383.64	382.01	383.18	60
2017-06-26 13:00:00	386.38	386.79	384.22	385.31	30
2017-06-26 14:00:00	385.3	385.4	375.87	377.81	60
2017-06-26 15:00:00	377.65	378.03	373.05	377.14	60
2017-06-26 16:00:00	377.14	380.7	376.68	379.58	60
2017-06-26 17:00:00	379.64	380.49	378	378.13	60
2017-06-26 18:00:00	378.09	378.54	375.99	376.72	59
2017-06-26 19:00:00	376.77	378.21	375.3	377.39	60
2017-06-27 13:00:00	375.55	376.07	372.02	373.31	30
2017-06-27 14:00:00	373.47	375.46	372.75	374.23	60
2017-06-27 15:00:00	374.12	375.63	371.7	372.2	60
2017-06-27 16:00:00	372.21	372.9	368.95	369.62	60
2017-06-27 17:00:00	369.64	370.54	365.98	366.72	60
2017-06-27 18:00:00	366.73	367.36	364.32	365.76	60
2017-06-27 19:00:00	365.76	366.75	362.02	362.36	60
2017-06-28 13:00:00	367.5	367.8	362.53	363.65	30
2017-06-28 14:00:00	363.7	370.9	363.7	369.91	56
2017-06-28 15:00:00	369.8	371.26	367.81	367.92	60
2017-06-28 16:00:00	367.94	370.38	367.56	369.56	60
2017-06-28 17:00:00	369.56	371.19	368.37	370.23	60
2017-06-28 18:00:00	370.36	371.52	369.9	370.68	60
2017-06-28 19:00:00	370.66	371.64	370.01	371.21	60
2017-06-29 13:00:00	370.61	370.85	366.26	366.78	30
2017-06-29 14:00:00	366.78	367.13	362.89	364.14	60
2017-06-29 15:00:00	363.83	364.36	358.38	359.28	60
2017-06-29 16:00:00	359.3	362.28	358.75	360.04	60
2017-06-29 17:00:00	360	360.7	354.08	355.91	60
2017-06-29 18:00:00	355.92	361.59	355.03	361.42	60
2017-06-29 19:00:00	361.4	363.81	359.59	360.73	60
2017-06-30 13:00:00	363.5	366.42	361	361.87	30
2017-06-30 14:00:00	361.7	365.44	359.6	364.65	60
2017-06-30 15:00:00	364.56	365.17	362.36	362.96	60
2017-06-30 16:00:00	362.96	363.36	361.29	362.53	60
2017-06-30 17:00:00	362.55	363.98	361.64	362.72	60
2017-06-30 18:00:00	362.79	363.94	362.35	363.93	60
2017-06-30 19:00:00	363.95	364.22	361.6	361.61	60
2017-07-03 13:00:00	369.08	371.19	365.5	369.19	30
2017-07-03 14:00:00	369.26	370.2	362.34	363.08	60
2017-07-03 15:00:00	363.03	363.17	358.68	361.53	60
2017-07-03 16:00:00	361.58	361.59	351.5	352.62	60
2017-07-05 13:00:00	346.54	346.54	337.06	337.7	30
2017-07-05 14:00:00	337.55	339.2	332.73	336.41	60
2017-07-05 15:00:00	336.41	336.46	331	333.54	60
2017-07-05 16:00:00	333.55	336.52	333.55	335.8	60
2017-07-05 17:00:00	335.82	338.51	335.16	336.65	60
2017-07-05 18:00:00	336.65	337.31	332.09	332.2	60
2017-07-05 19:00:00	332.22	332.41	326.33	327.02	60
2017-07-05 20:00:00	327	327	327	327	1
2017-07-06 13:00:00	317.16	320.67	314	315.97	30
2017-07-06 14:00:00	316	317.46	309.62	311.65	60
2017-07-06 15:00:00	311.68	316.76	311.21	314.88	60
2017-07-06 16:00:00	314.89	315.95	311.76	312.19	60
2017-07-06 17:00:00	312.1	313.03	306.92	308.67	60
2017-07-06 18:00:00	308.67	309.21	306.3	307.64	60
2017-07-06 19:00:00	307.64	310.32	306.66	308.8	60
2017-07-07 13:00:00	313.8	314.34	307.41	313.59	30
2017-07-07 14:00:00	313.59	315.95	311.69	312.05	60
2017-07-07 15:00:00	312.05	315.42	312	313.8	60
2017-07-07 16:00:00	313.81	316.94	311.9	312.65	60
2017-07-07 17:00:00	312.56	312.66	309.84	312.09	60
2017-07-07 18:00:00	312.17	312.73	310.81	312.29	60
2017-07-07 19:00:00	312.3	313.1	311.52	313.06	60
2017-07-10 13:00:00	312.66	312.75	303.13	303.48	30
2017-07-10 14:00:00	303.75	313.71	303.56	312.26	60
2017-07-10 15:00:00	312.15	316.92	311.5	316.68	60
2017-07-10 16:00:00	316.87	317.86	313.01	315.04	60
2017-07-10 17:00:00	315.04	315.46	313.5	314.24	60
2017-07-10 18:00:00	314.24	314.8	310.79	312.15	60
2017-07-10 19:00:00	312.13	316.45	312	315.89	60
2017-07-11 13:00:00	315.6	319.81	314.25	318.88	30
2017-07-11 14:00:00	318.89	325.71	317.8	325.3	60
